pair,metric,component,layer,head,value_std
original_vs_version2,head_output_maxmatch_cosine,head_output,27,4,0.01116
original_vs_version2,head_output_maxmatch_cosine,head_output,27,5,0.021597
original_vs_version2,head_output_maxmatch_cosine,head_output,27,6,0.011019
original_vs_version2,head_output_maxmatch_cosine,head_output,27,7,0.014403
original_vs_version2,head_output_maxmatch_cosine,head_output,27,8,0.011346
original_vs_version2,head_output_maxmatch_cosine,head_output,27,9,0.012436
original_vs_version2,head_output_maxmatch_cosine,head_output,27,10,0.016076
original_vs_version2,head_output_maxmatch_cosine,head_output,27,11,0.018485
original_vs_version2,head_output_maxmatch_cosine,head_output,27,12,0.012282
original_vs_version2,head_output_maxmatch_cosine,head_output,27,13,0.017722
original_vs_version2,head_output_maxmatch_cosine,head_output,27,14,0.017439
original_vs_version2,head_output_maxmatch_cosine,head_output,27,15,0.009114
original_vs_version2,head_output_maxmatch_cosine,head_output,27,16,0.018967
original_vs_version2,head_output_maxmatch_cosine,head_output,27,17,0.016119
original_vs_version2,head_output_maxmatch_cosine,head_output,27,18,0.012268
original_vs_version2,head_output_maxmatch_cosine,head_output,27,19,0.018033
original_vs_version2,head_output_maxmatch_cosine,head_output,27,20,0.009374
original_vs_version2,head_output_maxmatch_cosine,head_output,27,21,0.010106
original_vs_version2,head_output_maxmatch_cosine,head_output,27,22,0.010545
original_vs_version2,head_output_maxmatch_cosine,head_output,27,23,0.010365
original_vs_version2,head_output_maxmatch_cosine,head_output,27,24,0.010418
original_vs_version2,head_output_maxmatch_cosine,head_output,27,25,0.014656
original_vs_version2,head_output_maxmatch_cosine,head_output,27,26,0.014026
original_vs_version2,head_output_maxmatch_cosine,head_output,27,27,0.014817
original_vs_version2,head_output_maxmatch_cosine,head_output,27,28,0.015205
original_vs_version2,head_output_maxmatch_cosine,head_output,27,29,0.014514
original_vs_version2,head_output_maxmatch_cosine,head_output,27,30,0.01353
original_vs_version2,head_output_maxmatch_cosine,head_output,27,31,0.011713
original_vs_version2,head_output_maxmatch_cosine,head_output,27,32,0.010833
original_vs_version2,head_output_maxmatch_cosine,head_output,27,33,0.013623
original_vs_version2,head_output_maxmatch_cosine,head_output,27,34,0.013192
original_vs_version2,head_output_maxmatch_cosine,head_output,27,35,0.0193
original_vs_version2,head_output_maxmatch_cosine,head_output,27,36,0.017855
original_vs_version2,head_output_maxmatch_cosine,head_output,27,37,0.016171
original_vs_version2,head_output_maxmatch_cosine,head_output,27,38,0.020032
original_vs_version2,head_output_maxmatch_cosine,head_output,27,39,0.012453
original_vs_version2,head_output_maxmatch_cosine,head_output,28,0,0.020973
original_vs_version2,head_output_maxmatch_cosine,head_output,28,1,0.016469
original_vs_version2,head_output_maxmatch_cosine,head_output,28,2,0.019287
original_vs_version2,head_output_maxmatch_cosine,head_output,28,3,0.011541
original_vs_version2,head_output_maxmatch_cosine,head_output,28,4,0.015484
original_vs_version2,head_output_maxmatch_cosine,head_output,28,5,0.013292
original_vs_version2,head_output_maxmatch_cosine,head_output,28,6,0.00856
original_vs_version2,head_output_maxmatch_cosine,head_output,28,7,0.010258
original_vs_version2,head_output_maxmatch_cosine,head_output,28,8,0.011323
original_vs_version2,head_output_maxmatch_cosine,head_output,28,9,0.011165
original_vs_version2,head_output_maxmatch_cosine,head_output,28,10,0.025549
original_vs_version2,head_output_maxmatch_cosine,head_output,28,11,0.021883
original_vs_version2,head_output_maxmatch_cosine,head_output,28,12,0.025727
original_vs_version2,head_output_maxmatch_cosine,head_output,28,13,0.019371
original_vs_version2,head_output_maxmatch_cosine,head_output,28,14,0.025625
original_vs_version2,head_output_maxmatch_cosine,head_output,28,15,0.023081
original_vs_version2,head_output_maxmatch_cosine,head_output,28,16,0.022426
original_vs_version2,head_output_maxmatch_cosine,head_output,28,17,0.021621
original_vs_version2,head_output_maxmatch_cosine,head_output,28,18,0.018342
original_vs_version2,head_output_maxmatch_cosine,head_output,28,19,0.02265
original_vs_version2,head_output_maxmatch_cosine,head_output,28,20,0.016839
original_vs_version2,head_output_maxmatch_cosine,head_output,28,21,0.016053
original_vs_version2,head_output_maxmatch_cosine,head_output,28,22,0.013711
original_vs_version2,head_output_maxmatch_cosine,head_output,28,23,0.016791
original_vs_version2,head_output_maxmatch_cosine,head_output,28,24,0.020204
original_vs_version2,head_output_maxmatch_cosine,head_output,28,25,0.012908
original_vs_version2,head_output_maxmatch_cosine,head_output,28,26,0.012068
original_vs_version2,head_output_maxmatch_cosine,head_output,28,27,0.011275
original_vs_version2,head_output_maxmatch_cosine,head_output,28,28,0.013442
original_vs_version2,head_output_maxmatch_cosine,head_output,28,29,0.013077
original_vs_version2,head_output_maxmatch_cosine,head_output,28,30,0.015983
original_vs_version2,head_output_maxmatch_cosine,head_output,28,31,0.019319
original_vs_version2,head_output_maxmatch_cosine,head_output,28,32,0.01682
original_vs_version2,head_output_maxmatch_cosine,head_output,28,33,0.02101
original_vs_version2,head_output_maxmatch_cosine,head_output,28,34,0.002979
original_vs_version2,head_output_maxmatch_cosine,head_output,28,35,0.014627
original_vs_version2,head_output_maxmatch_cosine,head_output,28,36,0.009879
original_vs_version2,head_output_maxmatch_cosine,head_output,28,37,0.011502
original_vs_version2,head_output_maxmatch_cosine,head_output,28,38,0.012788
original_vs_version2,head_output_maxmatch_cosine,head_output,28,39,0.011565
original_vs_version2,head_output_maxmatch_cosine,head_output,29,0,0.01528
original_vs_version2,head_output_maxmatch_cosine,head_output,29,1,0.017052
original_vs_version2,head_output_maxmatch_cosine,head_output,29,2,0.014014
original_vs_version2,head_output_maxmatch_cosine,head_output,29,3,0.018391
original_vs_version2,head_output_maxmatch_cosine,head_output,29,4,0.014424
original_vs_version2,head_output_maxmatch_cosine,head_output,29,5,0.018429
original_vs_version2,head_output_maxmatch_cosine,head_output,29,6,0.021454
original_vs_version2,head_output_maxmatch_cosine,head_output,29,7,0.019384
original_vs_version2,head_output_maxmatch_cosine,head_output,29,8,0.019738
original_vs_version2,head_output_maxmatch_cosine,head_output,29,9,0.01704
original_vs_version2,head_output_maxmatch_cosine,head_output,29,10,0.019566
original_vs_version2,head_output_maxmatch_cosine,head_output,29,11,0.01827
original_vs_version2,head_output_maxmatch_cosine,head_output,29,12,0.013347
original_vs_version2,head_output_maxmatch_cosine,head_output,29,13,0.019732
original_vs_version2,head_output_maxmatch_cosine,head_output,29,14,0.014969
original_vs_version2,head_output_maxmatch_cosine,head_output,29,15,0.00855
original_vs_version2,head_output_maxmatch_cosine,head_output,29,16,0.008749
original_vs_version2,head_output_maxmatch_cosine,head_output,29,17,0.010374
original_vs_version2,head_output_maxmatch_cosine,head_output,29,18,0.010942
original_vs_version2,head_output_maxmatch_cosine,head_output,29,19,0.015565
original_vs_version2,head_output_maxmatch_cosine,head_output,29,20,0.017644
original_vs_version2,head_output_maxmatch_cosine,head_output,29,21,0.019308
original_vs_version2,head_output_maxmatch_cosine,head_output,29,22,0.019548
original_vs_version2,head_output_maxmatch_cosine,head_output,29,23,0.014729
original_vs_version2,head_output_maxmatch_cosine,head_output,29,24,0.002343
original_vs_version2,head_output_maxmatch_cosine,head_output,29,25,0.0163
original_vs_version2,head_output_maxmatch_cosine,head_output,29,26,0.015434
original_vs_version2,head_output_maxmatch_cosine,head_output,29,27,0.014405
original_vs_version2,head_output_maxmatch_cosine,head_output,29,28,0.014204
original_vs_version2,head_output_maxmatch_cosine,head_output,29,29,0.014692
original_vs_version2,head_output_maxmatch_cosine,head_output,29,30,0.013135
original_vs_version2,head_output_maxmatch_cosine,head_output,29,31,0.012559
original_vs_version2,head_output_maxmatch_cosine,head_output,29,32,0.01071
original_vs_version2,head_output_maxmatch_cosine,head_output,29,33,0.014016
original_vs_version2,head_output_maxmatch_cosine,head_output,29,34,0.011246
original_vs_version2,head_output_maxmatch_cosine,head_output,29,35,0.014652
original_vs_version2,head_output_maxmatch_cosine,head_output,29,36,0.013972
original_vs_version2,head_output_maxmatch_cosine,head_output,29,37,0.015394
original_vs_version2,head_output_maxmatch_cosine,head_output,29,38,0.017696
original_vs_version2,head_output_maxmatch_cosine,head_output,29,39,0.014759
original_vs_version2,head_output_maxmatch_cosine,head_output,30,0,0.020983
original_vs_version2,head_output_maxmatch_cosine,head_output,30,1,0.035068
original_vs_version2,head_output_maxmatch_cosine,head_output,30,2,0.028112
original_vs_version2,head_output_maxmatch_cosine,head_output,30,3,0.02926
original_vs_version2,head_output_maxmatch_cosine,head_output,30,4,0.025569
original_vs_version2,head_output_maxmatch_cosine,head_output,30,5,0.008507
original_vs_version2,head_output_maxmatch_cosine,head_output,30,6,0.009188
original_vs_version2,head_output_maxmatch_cosine,head_output,30,7,0.01112
original_vs_version2,head_output_maxmatch_cosine,head_output,30,8,0.010454
original_vs_version2,head_output_maxmatch_cosine,head_output,30,9,0.007878
original_vs_version2,head_output_maxmatch_cosine,head_output,30,10,0.019737
original_vs_version2,head_output_maxmatch_cosine,head_output,30,11,0.026517
original_vs_version2,head_output_maxmatch_cosine,head_output,30,12,0.024777
original_vs_version2,head_output_maxmatch_cosine,head_output,30,13,0.023475
original_vs_version2,head_output_maxmatch_cosine,head_output,30,14,0.018382
original_vs_version2,head_output_maxmatch_cosine,head_output,30,15,0.016627
original_vs_version2,head_output_maxmatch_cosine,head_output,30,16,0.012002
original_vs_version2,head_output_maxmatch_cosine,head_output,30,17,0.013536
original_vs_version2,head_output_maxmatch_cosine,head_output,30,18,0.004941
original_vs_version2,head_output_maxmatch_cosine,head_output,30,19,0.012489
original_vs_version2,head_output_maxmatch_cosine,head_output,30,20,0.01037
original_vs_version2,head_output_maxmatch_cosine,head_output,30,21,0.007438
original_vs_version2,head_output_maxmatch_cosine,head_output,30,22,0.005198
original_vs_version2,head_output_maxmatch_cosine,head_output,30,23,0.006517
original_vs_version2,head_output_maxmatch_cosine,head_output,30,24,0.009824
original_vs_version2,head_output_maxmatch_cosine,head_output,30,25,0.016441
original_vs_version2,head_output_maxmatch_cosine,head_output,30,26,0.020318
original_vs_version2,head_output_maxmatch_cosine,head_output,30,27,0.015802
original_vs_version2,head_output_maxmatch_cosine,head_output,30,28,0.024294
original_vs_version2,head_output_maxmatch_cosine,head_output,30,29,0.022975
original_vs_version2,head_output_maxmatch_cosine,head_output,30,30,0.014375
original_vs_version2,head_output_maxmatch_cosine,head_output,30,31,0.016648
original_vs_version2,head_output_maxmatch_cosine,head_output,30,32,0.019729
original_vs_version2,head_output_maxmatch_cosine,head_output,30,33,0.019758
original_vs_version2,head_output_maxmatch_cosine,head_output,30,34,0.017733
original_vs_version2,head_output_maxmatch_cosine,head_output,30,35,0.02031
original_vs_version2,head_output_maxmatch_cosine,head_output,30,36,0.019109
original_vs_version2,head_output_maxmatch_cosine,head_output,30,37,0.017017
original_vs_version2,head_output_maxmatch_cosine,head_output,30,38,0.017724
original_vs_version2,head_output_maxmatch_cosine,head_output,30,39,0.019296
original_vs_version2,head_output_maxmatch_cosine,head_output,31,0,0.007325
original_vs_version2,head_output_maxmatch_cosine,head_output,31,1,0.007794
original_vs_version2,head_output_maxmatch_cosine,head_output,31,2,0.006923
original_vs_version2,head_output_maxmatch_cosine,head_output,31,3,0.008813
original_vs_version2,head_output_maxmatch_cosine,head_output,31,4,0.008553
original_vs_version2,head_output_maxmatch_cosine,head_output,31,5,0.010204
original_vs_version2,head_output_maxmatch_cosine,head_output,31,6,0.011044
original_vs_version2,head_output_maxmatch_cosine,head_output,31,7,0.015264
original_vs_version2,head_output_maxmatch_cosine,head_output,31,8,0.012086
original_vs_version2,head_output_maxmatch_cosine,head_output,31,9,0.01317
original_vs_version2,head_output_maxmatch_cosine,head_output,31,10,0.020477
original_vs_version2,head_output_maxmatch_cosine,head_output,31,11,0.015243
original_vs_version2,head_output_maxmatch_cosine,head_output,31,12,0.017978
original_vs_version2,head_output_maxmatch_cosine,head_output,31,13,0.017041
original_vs_version2,head_output_maxmatch_cosine,head_output,31,14,0.012126
original_vs_version2,head_output_maxmatch_cosine,head_output,31,15,0.012155
original_vs_version2,head_output_maxmatch_cosine,head_output,31,16,0.011272
original_vs_version2,head_output_maxmatch_cosine,head_output,31,17,0.01262
original_vs_version2,head_output_maxmatch_cosine,head_output,31,18,0.009692
original_vs_version2,head_output_maxmatch_cosine,head_output,31,19,0.012272
original_vs_version2,head_output_maxmatch_cosine,head_output,31,20,0.011177
original_vs_version2,head_output_maxmatch_cosine,head_output,31,21,0.008893
original_vs_version2,head_output_maxmatch_cosine,head_output,31,22,0.012723
original_vs_version2,head_output_maxmatch_cosine,head_output,31,23,0.014248
original_vs_version2,head_output_maxmatch_cosine,head_output,31,24,0.014209
original_vs_version2,head_output_maxmatch_cosine,head_output,31,25,0.019809
original_vs_version2,head_output_maxmatch_cosine,head_output,31,26,0.020198
original_vs_version2,head_output_maxmatch_cosine,head_output,31,27,0.016688
original_vs_version2,head_output_maxmatch_cosine,head_output,31,28,0.02236
original_vs_version2,head_output_maxmatch_cosine,head_output,31,29,0.022365
original_vs_version2,head_output_maxmatch_cosine,head_output,31,30,0.009597
original_vs_version2,head_output_maxmatch_cosine,head_output,31,31,0.015065
original_vs_version2,head_output_maxmatch_cosine,head_output,31,32,0.011892
original_vs_version2,head_output_maxmatch_cosine,head_output,31,33,0.013904
original_vs_version2,head_output_maxmatch_cosine,head_output,31,34,0.009951
original_vs_version2,head_output_maxmatch_cosine,head_output,31,35,0.01714
original_vs_version2,head_output_maxmatch_cosine,head_output,31,36,0.016996
original_vs_version2,head_output_maxmatch_cosine,head_output,31,37,0.017953
original_vs_version2,head_output_maxmatch_cosine,head_output,31,38,0.012738
original_vs_version2,head_output_maxmatch_cosine,head_output,31,39,0.01642
