pair,metric,component,layer,head,value_mean
original_vs_version1,head_output_maxmatch_cosine,head_output,9,36,0.957539
original_vs_version1,head_output_maxmatch_cosine,head_output,9,37,0.966518
original_vs_version1,head_output_maxmatch_cosine,head_output,9,38,0.982436
original_vs_version1,head_output_maxmatch_cosine,head_output,9,39,0.981214
original_vs_version1,head_output_maxmatch_cosine,head_output,10,0,0.915344
original_vs_version1,head_output_maxmatch_cosine,head_output,10,1,0.917257
original_vs_version1,head_output_maxmatch_cosine,head_output,10,2,0.963674
original_vs_version1,head_output_maxmatch_cosine,head_output,10,3,0.878156
original_vs_version1,head_output_maxmatch_cosine,head_output,10,4,0.958098
original_vs_version1,head_output_maxmatch_cosine,head_output,10,5,0.925946
original_vs_version1,head_output_maxmatch_cosine,head_output,10,6,0.882708
original_vs_version1,head_output_maxmatch_cosine,head_output,10,7,0.905033
original_vs_version1,head_output_maxmatch_cosine,head_output,10,8,0.933376
original_vs_version1,head_output_maxmatch_cosine,head_output,10,9,0.943144
original_vs_version1,head_output_maxmatch_cosine,head_output,10,10,0.880026
original_vs_version1,head_output_maxmatch_cosine,head_output,10,11,0.885684
original_vs_version1,head_output_maxmatch_cosine,head_output,10,12,0.901174
original_vs_version1,head_output_maxmatch_cosine,head_output,10,13,0.894548
original_vs_version1,head_output_maxmatch_cosine,head_output,10,14,0.855762
original_vs_version1,head_output_maxmatch_cosine,head_output,10,15,0.777363
original_vs_version1,head_output_maxmatch_cosine,head_output,10,16,0.836263
original_vs_version1,head_output_maxmatch_cosine,head_output,10,17,0.918865
original_vs_version1,head_output_maxmatch_cosine,head_output,10,18,0.842463
original_vs_version1,head_output_maxmatch_cosine,head_output,10,19,0.790976
original_vs_version1,head_output_maxmatch_cosine,head_output,10,20,0.882609
original_vs_version1,head_output_maxmatch_cosine,head_output,10,21,0.921002
original_vs_version1,head_output_maxmatch_cosine,head_output,10,22,0.89107
original_vs_version1,head_output_maxmatch_cosine,head_output,10,23,0.917814
original_vs_version1,head_output_maxmatch_cosine,head_output,10,24,0.890919
original_vs_version1,head_output_maxmatch_cosine,head_output,10,25,0.83956
original_vs_version1,head_output_maxmatch_cosine,head_output,10,26,0.847379
original_vs_version1,head_output_maxmatch_cosine,head_output,10,27,0.839919
original_vs_version1,head_output_maxmatch_cosine,head_output,10,28,0.898854
original_vs_version1,head_output_maxmatch_cosine,head_output,10,29,0.911758
original_vs_version1,head_output_maxmatch_cosine,head_output,10,30,0.928125
original_vs_version1,head_output_maxmatch_cosine,head_output,10,31,0.903186
original_vs_version1,head_output_maxmatch_cosine,head_output,10,32,0.885696
original_vs_version1,head_output_maxmatch_cosine,head_output,10,33,0.876772
original_vs_version1,head_output_maxmatch_cosine,head_output,10,34,0.91833
original_vs_version1,head_output_maxmatch_cosine,head_output,10,35,0.890491
original_vs_version1,head_output_maxmatch_cosine,head_output,10,36,0.932021
original_vs_version1,head_output_maxmatch_cosine,head_output,10,37,0.860718
original_vs_version1,head_output_maxmatch_cosine,head_output,10,38,0.915778
original_vs_version1,head_output_maxmatch_cosine,head_output,10,39,0.86882
original_vs_version1,head_output_maxmatch_cosine,head_output,11,0,0.880102
original_vs_version1,head_output_maxmatch_cosine,head_output,11,1,0.903736
original_vs_version1,head_output_maxmatch_cosine,head_output,11,2,0.907652
original_vs_version1,head_output_maxmatch_cosine,head_output,11,3,0.868195
original_vs_version1,head_output_maxmatch_cosine,head_output,11,4,0.904934
original_vs_version1,head_output_maxmatch_cosine,head_output,11,5,0.825081
original_vs_version1,head_output_maxmatch_cosine,head_output,11,6,0.869281
original_vs_version1,head_output_maxmatch_cosine,head_output,11,7,0.921969
original_vs_version1,head_output_maxmatch_cosine,head_output,11,8,0.918756
original_vs_version1,head_output_maxmatch_cosine,head_output,11,9,0.883557
original_vs_version1,head_output_maxmatch_cosine,head_output,11,10,0.932601
original_vs_version1,head_output_maxmatch_cosine,head_output,11,11,0.94957
original_vs_version1,head_output_maxmatch_cosine,head_output,11,12,0.926026
original_vs_version1,head_output_maxmatch_cosine,head_output,11,13,0.916588
original_vs_version1,head_output_maxmatch_cosine,head_output,11,14,0.936438
original_vs_version1,head_output_maxmatch_cosine,head_output,11,15,0.946371
original_vs_version1,head_output_maxmatch_cosine,head_output,11,16,0.879
original_vs_version1,head_output_maxmatch_cosine,head_output,11,17,0.912748
original_vs_version1,head_output_maxmatch_cosine,head_output,11,18,0.899181
original_vs_version1,head_output_maxmatch_cosine,head_output,11,19,0.864611
original_vs_version1,head_output_maxmatch_cosine,head_output,11,20,0.911866
original_vs_version1,head_output_maxmatch_cosine,head_output,11,21,0.957205
original_vs_version1,head_output_maxmatch_cosine,head_output,11,22,0.890132
original_vs_version1,head_output_maxmatch_cosine,head_output,11,23,0.919513
original_vs_version1,head_output_maxmatch_cosine,head_output,11,24,0.915682
original_vs_version1,head_output_maxmatch_cosine,head_output,11,25,0.834712
original_vs_version1,head_output_maxmatch_cosine,head_output,11,26,0.873089
original_vs_version1,head_output_maxmatch_cosine,head_output,11,27,0.861111
original_vs_version1,head_output_maxmatch_cosine,head_output,11,28,0.853707
original_vs_version1,head_output_maxmatch_cosine,head_output,11,29,0.854934
original_vs_version1,head_output_maxmatch_cosine,head_output,11,30,0.880053
original_vs_version1,head_output_maxmatch_cosine,head_output,11,31,0.902861
original_vs_version1,head_output_maxmatch_cosine,head_output,11,32,0.848233
original_vs_version1,head_output_maxmatch_cosine,head_output,11,33,0.825232
original_vs_version1,head_output_maxmatch_cosine,head_output,11,34,0.86439
original_vs_version1,head_output_maxmatch_cosine,head_output,11,35,0.916829
original_vs_version1,head_output_maxmatch_cosine,head_output,11,36,0.885309
original_vs_version1,head_output_maxmatch_cosine,head_output,11,37,0.937612
original_vs_version1,head_output_maxmatch_cosine,head_output,11,38,0.888597
original_vs_version1,head_output_maxmatch_cosine,head_output,11,39,0.903515
original_vs_version1,head_output_maxmatch_cosine,head_output,12,0,0.943848
original_vs_version1,head_output_maxmatch_cosine,head_output,12,1,0.870649
original_vs_version1,head_output_maxmatch_cosine,head_output,12,2,0.940744
original_vs_version1,head_output_maxmatch_cosine,head_output,12,3,0.923446
original_vs_version1,head_output_maxmatch_cosine,head_output,12,4,0.915866
original_vs_version1,head_output_maxmatch_cosine,head_output,12,5,0.935966
original_vs_version1,head_output_maxmatch_cosine,head_output,12,6,0.917364
original_vs_version1,head_output_maxmatch_cosine,head_output,12,7,0.897333
original_vs_version1,head_output_maxmatch_cosine,head_output,12,8,0.918629
original_vs_version1,head_output_maxmatch_cosine,head_output,12,9,0.976106
original_vs_version1,head_output_maxmatch_cosine,head_output,12,10,0.99536
original_vs_version1,head_output_maxmatch_cosine,head_output,12,11,0.96329
original_vs_version1,head_output_maxmatch_cosine,head_output,12,12,0.949956
original_vs_version1,head_output_maxmatch_cosine,head_output,12,13,0.921988
original_vs_version1,head_output_maxmatch_cosine,head_output,12,14,0.935329
original_vs_version1,head_output_maxmatch_cosine,head_output,12,15,0.93484
original_vs_version1,head_output_maxmatch_cosine,head_output,12,16,0.941707
original_vs_version1,head_output_maxmatch_cosine,head_output,12,17,0.932393
original_vs_version1,head_output_maxmatch_cosine,head_output,12,18,0.928326
original_vs_version1,head_output_maxmatch_cosine,head_output,12,19,0.955453
original_vs_version1,head_output_maxmatch_cosine,head_output,12,20,0.905125
original_vs_version1,head_output_maxmatch_cosine,head_output,12,21,0.884208
original_vs_version1,head_output_maxmatch_cosine,head_output,12,22,0.914027
original_vs_version1,head_output_maxmatch_cosine,head_output,12,23,0.89952
original_vs_version1,head_output_maxmatch_cosine,head_output,12,24,0.896356
original_vs_version1,head_output_maxmatch_cosine,head_output,12,25,0.970583
original_vs_version1,head_output_maxmatch_cosine,head_output,12,26,0.951817
original_vs_version1,head_output_maxmatch_cosine,head_output,12,27,0.943223
original_vs_version1,head_output_maxmatch_cosine,head_output,12,28,0.923891
original_vs_version1,head_output_maxmatch_cosine,head_output,12,29,0.920106
original_vs_version1,head_output_maxmatch_cosine,head_output,12,30,0.925556
original_vs_version1,head_output_maxmatch_cosine,head_output,12,31,0.915061
original_vs_version1,head_output_maxmatch_cosine,head_output,12,32,0.924049
original_vs_version1,head_output_maxmatch_cosine,head_output,12,33,0.919565
original_vs_version1,head_output_maxmatch_cosine,head_output,12,34,0.920735
original_vs_version1,head_output_maxmatch_cosine,head_output,12,35,0.927843
original_vs_version1,head_output_maxmatch_cosine,head_output,12,36,0.920446
original_vs_version1,head_output_maxmatch_cosine,head_output,12,37,0.941685
original_vs_version1,head_output_maxmatch_cosine,head_output,12,38,0.947429
original_vs_version1,head_output_maxmatch_cosine,head_output,12,39,0.960597
original_vs_version1,head_output_maxmatch_cosine,head_output,13,0,0.943
original_vs_version1,head_output_maxmatch_cosine,head_output,13,1,0.938529
original_vs_version1,head_output_maxmatch_cosine,head_output,13,2,0.982354
original_vs_version1,head_output_maxmatch_cosine,head_output,13,3,0.962351
original_vs_version1,head_output_maxmatch_cosine,head_output,13,4,0.91384
original_vs_version1,head_output_maxmatch_cosine,head_output,13,5,0.930841
original_vs_version1,head_output_maxmatch_cosine,head_output,13,6,0.924557
original_vs_version1,head_output_maxmatch_cosine,head_output,13,7,0.947009
original_vs_version1,head_output_maxmatch_cosine,head_output,13,8,0.884805
original_vs_version1,head_output_maxmatch_cosine,head_output,13,9,0.926925
original_vs_version1,head_output_maxmatch_cosine,head_output,13,10,0.933366
original_vs_version1,head_output_maxmatch_cosine,head_output,13,11,0.950763
original_vs_version1,head_output_maxmatch_cosine,head_output,13,12,0.948129
original_vs_version1,head_output_maxmatch_cosine,head_output,13,13,0.952315
original_vs_version1,head_output_maxmatch_cosine,head_output,13,14,0.968208
original_vs_version1,head_output_maxmatch_cosine,head_output,13,15,0.899283
original_vs_version1,head_output_maxmatch_cosine,head_output,13,16,0.900502
original_vs_version1,head_output_maxmatch_cosine,head_output,13,17,0.95133
original_vs_version1,head_output_maxmatch_cosine,head_output,13,18,0.955789
original_vs_version1,head_output_maxmatch_cosine,head_output,13,19,0.843224
original_vs_version1,head_output_maxmatch_cosine,head_output,13,20,0.898039
original_vs_version1,head_output_maxmatch_cosine,head_output,13,21,0.87236
original_vs_version1,head_output_maxmatch_cosine,head_output,13,22,0.788894
original_vs_version1,head_output_maxmatch_cosine,head_output,13,23,0.822032
original_vs_version1,head_output_maxmatch_cosine,head_output,13,24,0.901476
original_vs_version1,head_output_maxmatch_cosine,head_output,13,25,0.886671
original_vs_version1,head_output_maxmatch_cosine,head_output,13,26,0.932872
original_vs_version1,head_output_maxmatch_cosine,head_output,13,27,0.90219
original_vs_version1,head_output_maxmatch_cosine,head_output,13,28,0.916492
original_vs_version1,head_output_maxmatch_cosine,head_output,13,29,0.922584
original_vs_version1,head_output_maxmatch_cosine,head_output,13,30,0.937309
original_vs_version1,head_output_maxmatch_cosine,head_output,13,31,0.959114
original_vs_version1,head_output_maxmatch_cosine,head_output,13,32,0.927959
original_vs_version1,head_output_maxmatch_cosine,head_output,13,33,0.936788
original_vs_version1,head_output_maxmatch_cosine,head_output,13,34,0.919683
original_vs_version1,head_output_maxmatch_cosine,head_output,13,35,0.877254
original_vs_version1,head_output_maxmatch_cosine,head_output,13,36,0.886291
original_vs_version1,head_output_maxmatch_cosine,head_output,13,37,0.865215
original_vs_version1,head_output_maxmatch_cosine,head_output,13,38,0.889202
original_vs_version1,head_output_maxmatch_cosine,head_output,13,39,0.861108
original_vs_version1,head_output_maxmatch_cosine,head_output,14,0,0.918864
original_vs_version1,head_output_maxmatch_cosine,head_output,14,1,0.940666
original_vs_version1,head_output_maxmatch_cosine,head_output,14,2,0.936358
original_vs_version1,head_output_maxmatch_cosine,head_output,14,3,0.933866
original_vs_version1,head_output_maxmatch_cosine,head_output,14,4,0.928468
original_vs_version1,head_output_maxmatch_cosine,head_output,14,5,0.905885
original_vs_version1,head_output_maxmatch_cosine,head_output,14,6,0.950194
original_vs_version1,head_output_maxmatch_cosine,head_output,14,7,0.864469
original_vs_version1,head_output_maxmatch_cosine,head_output,14,8,0.97409
original_vs_version1,head_output_maxmatch_cosine,head_output,14,9,0.906049
original_vs_version1,head_output_maxmatch_cosine,head_output,14,10,0.859167
original_vs_version1,head_output_maxmatch_cosine,head_output,14,11,0.930951
original_vs_version1,head_output_maxmatch_cosine,head_output,14,12,0.842475
original_vs_version1,head_output_maxmatch_cosine,head_output,14,13,0.881339
original_vs_version1,head_output_maxmatch_cosine,head_output,14,14,0.873243
original_vs_version1,head_output_maxmatch_cosine,head_output,14,15,0.94965
original_vs_version1,head_output_maxmatch_cosine,head_output,14,16,0.919325
original_vs_version1,head_output_maxmatch_cosine,head_output,14,17,0.964199
original_vs_version1,head_output_maxmatch_cosine,head_output,14,18,0.935259
original_vs_version1,head_output_maxmatch_cosine,head_output,14,19,0.940104
original_vs_version1,head_output_maxmatch_cosine,head_output,14,20,0.999538
original_vs_version1,head_output_maxmatch_cosine,head_output,14,21,0.923888
original_vs_version1,head_output_maxmatch_cosine,head_output,14,22,0.994946
original_vs_version1,head_output_maxmatch_cosine,head_output,14,23,0.941053
original_vs_version1,head_output_maxmatch_cosine,head_output,14,24,0.999994
original_vs_version1,head_output_maxmatch_cosine,head_output,14,25,0.898737
original_vs_version1,head_output_maxmatch_cosine,head_output,14,26,0.907131
original_vs_version1,head_output_maxmatch_cosine,head_output,14,27,0.878134
original_vs_version1,head_output_maxmatch_cosine,head_output,14,28,0.940715
original_vs_version1,head_output_maxmatch_cosine,head_output,14,29,0.859205
original_vs_version1,head_output_maxmatch_cosine,head_output,14,30,0.959061
original_vs_version1,head_output_maxmatch_cosine,head_output,14,31,0.947915
original_vs_version1,head_output_maxmatch_cosine,head_output,14,32,0.954549
original_vs_version1,head_output_maxmatch_cosine,head_output,14,33,0.948225
original_vs_version1,head_output_maxmatch_cosine,head_output,14,34,0.929658
original_vs_version1,head_output_maxmatch_cosine,head_output,14,35,0.894416
original_vs_version1,head_output_maxmatch_cosine,head_output,14,36,0.901188
original_vs_version1,head_output_maxmatch_cosine,head_output,14,37,0.913852
original_vs_version1,head_output_maxmatch_cosine,head_output,14,38,0.87521
original_vs_version1,head_output_maxmatch_cosine,head_output,14,39,0.930116
